0,2.57596545815435
0.489795918367347,2.74936738846603
0.979591836734694,2.97942716802093
1.46938775510204,3.2759370810515
1.95918367346939,3.6380201677097
2.44897959183673,4.04301809932624
2.93877551020408,4.46824332534716
3.42857142857143,4.95546765109084
3.91836734693878,5.5025890663251
4.40816326530612,6.03502322188502
4.89795918367347,6.59378460741388
5.38775510204082,7.07450788157275
5.87755102040816,7.43420584335931
6.36734693877551,7.75904827470957
6.85714285714286,8.13815033276718
7.3469387755102,8.76880818159427
7.83673469387755,9.59053939602433
8.3265306122449,10.1517551553625
8.81632653061224,10.8302709648396
9.30612244897959,10.9948062320495
9.79591836734694,10.6597246986247
10.2857142857143,10.3254685514713
10.7755102040816,9.68120269311994
11.265306122449,9.20293887784911
11.7551020408163,8.60848440904391
12.2448979591837,8.24846769385406
12.734693877551,8.01126425584707
13.2244897959184,7.89846251670465
13.7142857142857,7.95845998776411
14.2040816326531,7.88886706386831
14.6938775510204,7.73446999506811
15.1836734693878,7.62582316570941
15.6734693877551,7.57872964328867
16.1632653061224,7.5686118882199
16.6530612244898,7.575602648172
17.1428571428571,7.57983467081383
17.6326530612245,7.56144070381427
18.1224489795918,7.50177890590381
18.6122448979592,7.413196367181
19.1020408163265,7.3051429756469
19.5918367346939,7.1779318274146
20.0816326530612,7.03187601859721
20.5714285714286,6.86728864530785
21.0612244897959,6.68448280365962
21.5510204081633,6.48377158976563
22.0408163265306,6.26546809973898
22.530612244898,6.02988542969278
23.0204081632653,5.77733667574014
23.5102040816327,5.50813493399417
24,5.22259330056798
